text,true_label,predicted_label
nghe bây giờ rồi d,neutral,neutral
mv xúc động,neutral,neutral
không bit bây tuổi ten nghe nhạc luôn á,neutral,neutral
h nghe không nhể,neutral,neutral
51 xài fam,neutral,neutral
everytim go home high cortisol activ listen song lower cortisol,neutral,neutral
6 triệu wil gắt,neutral,neutral
đáng để nghe nhé,neutral,neutral
tự nhiên coi mv xong nước mắt cứ rơi chả hiểu tại,neutral,neutral
mv thấy mấy mv khác nghe như loz,neutral,neutral
lyrics e xin,neutral,neutral
mv khó hiểu nghiện nhạc mất are,praise,neutral
i like đức phúc,neutral,neutral
hơn,neutral,neutral
056 đoạn nhất luôn,neutral,neutral
nhạc bắt tai,neutral,neutral
im thailand one favorit vietnames song acidentali find make mi home go vietnam tet holiday color citi peopl day mi old time,neutral,neutral
mv đầu tư mặt tình cảm nói chung không biết nói hơn ngoài chữ tuyệt vời ạ,praise,neutral
dễ thương,praise,neutral
hu hu hạnh phúc anh,neutral,neutral
ý kiến cá nhân bài thật sự cảm động người độc thân bươn chải mưu sinh dù cố gắng gồng mình mạnh mẽ cuộc sống bên ngoài bao nhiêu coi mv cảm xúc muốn hạnh phúc giấu sâu lòng không kìm bộc lộ ngoài an ủi phần,neutral,neutral
nghe xá nghe mãi không chán,neutral,neutral
coi cảnh lgbt thấy vui đáng yêu thật sự,praise,neutral
loke cuz low cortisol meme think song catchi,neutral,neutral
cảm xúc thực sự,neutral,neutral
qa huhu nghiên rồi,neutral,neutral
hây,neutral,neutral
mong không bỏ lỡ người đối mình hơn yêu 3,neutral,neutral
giờ a bài e nổi a ơi,neutral,neutral
304 không nhà đành mở nghe,neutral,neutral
cáithaivih,neutral,neutral
nhạc nhu c,neutral,neutral
26m hôm nay nhà,neutral,neutral
cẩu lương chất lượng cao huhuhu,neutral,neutral
tại không lời bài hát,neutral,neutral
mong mọi thứ đều ổn đề nhà,neutral,neutral
việt bắc chắc rồi,neutral,neutral
202 nghe không nhớ nhà thật,neutral,neutral
phú yên love top 1 trend come,praise,neutral
top 1 trend,neutral,neutral
fel cortisol level al time low,neutral,neutral
kiện sức chỉ gắng giữ mình không xấu xa,neutral,neutral
tik tok đưa,neutral,neutral
nghe mãi không chán 2 chú a,neutral,neutral
low cortisol gif,neutral,neutral
name low coristol,neutral,neutral
mv cảm động,neutral,neutral
nhạc đen chất nhất người việt nam,neutral,neutral
đưa soundcloud tia ơi,neutral,neutral
cortisol lower,neutral,neutral
low cortisol agn tychon danc,neutral,neutral
212 đẹp zai,praise,neutral
đường nhà tim,neutral,neutral
nghe bài ấm áp thực sự,neutral,neutral
cris devil gemer lần đầu xém mv đức phúc,neutral,neutral
cmt tích cực,neutral,neutral
foid foid go away rais cortisol anoth day,neutral,neutral
hà nội love top 1 trend come,praise,neutral
tới clip tiktok anh minh,neutral,neutral
son actualti chang titl song,neutral,neutral
không coi không khóc hết,neutral,neutral
hơn yêu wá đức phúc,praise,neutral
đẳng cấp,neutral,neutral
thật ó,neutral,neutral
xem bài thật sự nhớ nyc,neutral,neutral
dù ngày valentine ròi thích nghe cực,praise,neutral
trời ơi mình xem mv ngày đầu tiên khóc rồi nghe bài khóc thêm huhu,neutral,neutral
đám cưới duy mạnh kh,neutral,neutral
hóng tết nghe bài ghiền luôn,praise,neutral
come top1 trend,neutral,neutral
top 1 rồi mn ơi,neutral,neutral
5 năm rồi nghe cuốn như ngày,neutral,neutral
130 vĩnh phúc top 3 trend,neutral,neutral
mấy thằng thể giải thích tao tại nút dislike thế,praise,neutral
kết thúc 1 năm thất bại cảm ơn a đen an ủi nhà,neutral,neutral
tuyệt vời,praise,neutral
lẽ mùa dịch nhớ nhà chỉ mong hết dịch để quay trở nhà thật nhanh việt nam ơi cố,praise,neutral
yêu chồng thủy càng nghe càng ý nghĩa,praise,neutral
love creator unknowingli make meme go along,praise,neutral
bọn fa chắc cay,neutral,neutral
ngày cuối năm nghe bài,neutral,neutral
lý hải thanh hà lương thế thànhthúy diễm hi,neutral,neutral
người bây giờ lý trí cảm xúc người việt nam luôn cân 2,neutral,neutral
âm nhạc nhẹ nhàng dễ nghe hình ảnh tình cảm chân thật mắt đúng thời điểm xem xong muốn yêu,praise,neutral
6122021 hai tháng nữa thôi tết are năm chưa lm,neutral,neutral
hi mọi người chúc mọi người tết vui vẻ,praise,neutral
nghe rồi muốn nghe nữa chúc đức phúc ngày càng tác phẩm nhé,neutral,neutral
bài không zing,neutral,neutral
top 1 ròi hic,neutral,neutral
khóc,neutral,neutral
em hỏi anh anh yêu em không anh không biết phải nói thế để đúng cảm xúc lòng anh nhìn em anh thấy cuộc đời anh khứ tương lai hiện tại không bao giờ phai tình yêu anh luôn thầm lặng không nghĩa không rộng lớn chỉ anh đôi khó nói lời mong em hãy cảm nhận thôi cao hơn núi dài hơn sông rộng hơn đất xanh hơn trời anh yêu em anh yêu em thế thôi vượt ngọn gió vượt đại dương vượt áng mây thiên đường dẫu nói bao cảm giác anh bây giờ lẽ hơn yêu anh nhớ lần đầu tiên gặp nhau chẳng biết trước lần lần cuối anh yêu đời anh không mơ gặp yêu nữa giờ anh em rồi em hết quãng đường đời tình yêu anh luôn thầm lặng không nghĩa không rộng lớn chỉ anh đôi khó nói lời mong em hãy cảm nhận thôi cao hơn núi dài hơn sông rộng hơn đất xanh hơn trời anh yêu em anh yêu em thế thôi vượt ngọn gió vượt đại dương vượt áng mây thiên đường dẫu nói bao cảm giác anh bây giờ lẽ hơn yêu cao hơn núi dài hơn sông rộng hơn đất xanh hơn trời anh yêu em anh yêu em thế thôi vượt ngọn gió vượt đại dương vượt áng mây thiên đường dẫu nói bao cảm giác anh bây giờ lẽ hơn yêu cảm giác anh bây giờ lẽ hơn yêu,praise,neutral
mv thực sự em nghe nhạc rồi lần đầu ngồi xem mv nước mắt tự nhiên rớt luôn cảm ơn anh mv ý nghĩa thế ạ,neutral,neutral
như thường lệ gần tết mở bài cảm thấy nhẹ tênh chỉ muốn xe phóng nhà hoi haha,neutral,neutral
biết khóc nghe không thể ngừng bấm replay,neutral,neutral
mình chỉ thích nghe nhạc jack thui giống mình không,praise,neutral
bh,neutral,neutral
chúc nhà đạt 10 triệu view,neutral,neutral
ruski make copi eurovis eurovis gay vietnames boy walk rusian enchant cute gay coupl one music video,neutral,neutral
ble al nice tet,praise,neutral
hp,neutral,neutral
nhà cúp điện đêm valentine chị luôn hi vọng đên bên ems side,neutral,neutral
name,neutral,neutral
mv giản dị tiếc không les chị chuyển giới v không top 1td xứng đáng đức phúc,neutral,neutral
tik tok đưa không đưa,neutral,neutral
em thích bài ạ,praise,neutral
low cortisol song ah,neutral,neutral
sky sang ủng hộ anh đen top2 gần sếp dạo chơi bên wechoice nữa chớ,neutral,neutral
bài lofi tuyệt luôn á chị,praise,neutral
chúc đức phúc 10tr viu nhé,neutral,neutral
ae mv 10tr,neutral,neutral
khóc như tui hong,neutral,neutral
khóc,neutral,neutral
bữa nay valentine nói ct,neutral,neutral
hơn yêu hỏi chồng sau gần hai năm chung sống hơn yêu chồng bảo cắn răng chịu tính thất thường nắng mưa vợ thôi,praise,neutral
from hải phòng with love3,neutral,neutral
eo ơi giọng ngọt thật sự cao vút nữa๑˃̵ᴗ˂̵و mê đoạn 057 110 from hcm with love,praise,neutral
vừa dễ thương vừa cảm động 3,praise,neutral
thứ nhạc nhất mình nghe thề,neutral,neutral
hơn yêu tình yêu thương sự sẻ chia trách nhiệm nhau vượt muôn vàn khó khăn để hạnh phúc cuối ạ,praise,neutral
nhi ơi,neutral,neutral
không nhà để,neutral,neutral
cortisol drop drasticali,neutral,neutral
mv anh phúc ạ tiếc không cặp anh trấn thành chị hari won,neutral,neutral
bài hát tui thích nhất đức phúc trc giờ,praise,neutral
hát,neutral,neutral
hạnh phúc đơn giản nhà,neutral,neutral
anh nghèo lắmanh yêu em như nữa vô nghĩamệt mỏi,praise,neutral
xem xem cảm động rớt nước mắt bác ạ,neutral,neutral
cảm ơn đp nhé anh bài đúng 3 cảm ơn anh,neutral,neutral
nghe xin cánh tay,neutral,neutral
ý nghĩa luôn ý,neutral,neutral
tròn năm rồi tuyệt vời chú đen vâu ơi,praise,neutral
nhà,neutral,neutral
chời,neutral,neutral
chú đen ơi,neutral,neutral
tại không zing mp3 chị ơi,neutral,neutral
310 mùi đam sương sương,neutral,neutral
whenev cortisol get high listen,neutral,neutral
nè,neutral,neutral
mê giọng suy,praise,neutral
mãi yêu a,praise,neutral
trước cứ nghe bài chả xem mv nay xem thấy uôi chị quen mới nhớ chị tia trước thi sms thề thích chị bài mẹ cực luôn mặc dù thôi bỏ nói chung thích chị,praise,neutral
ước 1 lần 1k like,neutral,neutral
10 triệu view rồi 24092021,neutral,neutral
nghe bài tết càng động lực nhà1 năm rồi,neutral,neutral
tuyệt,praise,neutral
6 year late listen amaz song never late point fail return item 034,neutral,neutral
low cortisol,neutral,neutral
song viral around southeast asia damn,neutral,neutral
tuyệt vời top 1,praise,neutral
top 1 roi yeah,neutral,neutral
a ơi,neutral,neutral
mong a đen nhạc tết 2025,neutral,neutral
hải phòng,neutral,neutral
bài chú vừa đề thi thử vừa bất ngờ vừa chút phấn khíchvậy mấy thấy câu chú ý nghĩa nhường nàocmt dzui zậy thôi nghe chút lấy cảm hứng viết bài,neutral,neutral
thi học kì tạch nhà không mn,neutral,neutral
427 lầy v,neutral,neutral
top 1 trending xứng đáng ạa,neutral,neutral
không gia đình cam cam nhỉ,neutral,neutral
bài hát giọng hát phúc oimeoi,neutral,neutral
true low cortisol,neutral,neutral
giọng chị giống fany trần nè,neutral,neutral
nghệ love,praise,neutral
lời nhắn mẹ cuối mv nhanh kep thêm vài giây nữa nhỉ,praise,neutral
không tùng jack bài chắc 2 tuần top 1 rồi tiếc,neutral,neutral
fan bts thường xuyên like đăng kí cày view ủng hộ anh như gia đình hoa dâm bụt bài hát vô ý nghĩa ạ,neutral,neutral
mê nhạc đen càng trưởng thành càng thấm câu 3,praise,neutral
kwai tuấn anh tuấn anh đẽ thương,praise,neutral
mọi người cày view kh ạ,neutral,neutral
cày đen luôn,neutral,neutral
e hỏi anh,neutral,neutral
dám chê a,neutral,neutral
em vô cảm ơn đức phúc đóng góp mv chạm cảm xúc,neutral,neutral
alway hear songmi mind imagin agn tachyon instanli,neutral,neutral
ati thành fan điểm danh,neutral,neutral
wish one,neutral,neutral
đúng valentine tràn ngập yêu thương chúc mọi người valentine vui vẻ kể fa chung thuyền dí mình,praise,neutral
tụi fan jack sơn tùng ngồi cày view luồi mồn tao ngồi nghe nhạc đen nhất,neutral,neutral
ngày phải nghe mới chịu bài hát thật ý nghĩa,neutral,neutral
nghe giọng ông giống erik,neutral,neutral
tránh dịch không nhà không cảm giác buồn,neutral,neutral
nhãn hàng tiki cún bảo bối erik gọng kính erik chết mất ông đức phúc không,neutral,neutral
thương,praise,neutral
bài bh zing mp3,neutral,neutral
2021 nhà 202 mang tiền mẹ nữa 2023 phấn đấu mang dâu mẹ,neutral,neutral
biết tin crush đã có ny t vẫn đợi t không biết t đợi cái nhìn nó hạnh phúc thì t khóc vui vẻ t ghét cuộc sống thực tại thích ngta mà không thể thổ lộ sợ họ có ny biết mấy mink là của họ đúng không ngày thì vui vẻ như ngốc đêm về đau khóc có thấu mong sẽ có ngày nó thật sự tìm tới và đọc cmt này,neutral,neutral
đường nhà tim nha,neutral,neutral
nghe thật hp não lòng i love you and my family,neutral,neutral
nhạc đen vâu chỉ đỉnh,praise,neutral
nghe,neutral,neutral
lướt fb 3 tháng nữa tết nguyên đán rồi nghe zui nghe mấy bài mùa xuân ngay,neutral,neutral
mình thật ngưỡng mộ hạnh phúc mình mong 1 ngày tìm hạnh phúc thật sự mình,neutral,neutral
chạm tim,neutral,neutral
tiktok không mọi người,neutral,neutral
khắc hưng,neutral,neutral
nhanh nhanh chán,praise,neutral
nghe năm ngoái năm nay siêu ghiền 3,praise,neutral
nghe bài thấy iu cuộc sống hơn,neutral,neutral
tự nhiên mấy bữa nay hóng tết dã man,neutral,neutral
cày giữ top1 lâu lâu,neutral,neutral
mới gần tháng 10 rồi nhanh mọi người nhỉ hết năm 2021 nhanh thật 3,praise,neutral
tự nhiên muốn buôn bỏ hết để nhà,neutral,neutral
đeo tai nghe thưởng thức bài hát nhé đồng âm melody bình yên chil năm nay năm đầu tiên mình lính chưa thấy năm trôi rồi hồi đầu năm cuộc sống quân đội bình yên phải xa nhà khó cơ hội nhà tết âm lịch phải phục vụ luôn chứ không thể du xuân gia đình bè như trước thấy tủi thân dù phải cố gắng hết mình nghĩa vụ bảo vệ tổ quốc hết năm mới chúc đồng âm luôn mạnh khoẻvui tươi sắp nghĩa vụ cố gắng giữ gìn sức khoẻ để thể trải nghiệm cuộc sống quân nhân thời bình không để hối tiếc,neutral,neutral
music ear go,neutral,neutral
đức phúc anh hủ phải xao xuyến đoạn đấy biết,neutral,neutral
em dính bài lâu are bây h nổi em vui,praise,neutral
al ned love,praise,neutral
like 2 anh 1 triệu like bác ơi,neutral,neutral
view tăng vụt chỉ sau 3 ngày mvnhớ không lầm mình nghe 16 lần rồi,neutral,neutral
chào,neutral,neutral
triệu,neutral,neutral
top 1 trending rồi chúc mừng anh đức phúc ạ,neutral,neutral
vươn tầm thế giói rồi,neutral,neutral
lâu lắm are mới nổi da gà nghe,neutral,neutral
nghe thấy dễ thương cực luôn á3,praise,neutral
bài hát thật saoe không tải nhỉ,neutral,neutral
bai nay rat why nghia se la ca khuc bat hu ve thank you doi lua,neutral,neutral
không hiểu mấy thể loại nghe nhạc fre xong bấm dislike buồn thật,neutral,neutral
ạ,neutral,neutral
sắp tết are,neutral,neutral
cảm ơn nhébài hát,neutral,neutral
mv ca ý nghĩa sau cưới chắc bài list nhạc phát,neutral,neutral
